,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1715,69451.cif,Cu2+:24.000 K1+:8.000 Na1+:8.000 O2-:104.000 S6+:24.000,Na1,7.0,1.0,3,1,0.05,"[155.519, 146.006, 141.343, 137.953, 131.178, 122.208, 112.408, 109.02, 108.204, 92.069, 87.472, 87.392, 86.606, 80.654, 78.808, 77.344, 76.06, 74.817, 57.534, 56.667, 55.438]","{(-2.09, -12.13, 0.01), (-9.61, -6.08, -1.8), (5.77, -9.26, 8.2), (-1.88, -2.61, -3.18), (8.75, -0.46, 6.45), (0.21, 2.17, -6.93), (-5.83, 11.89, 3.35), (-8.8, 3.1, 5.1), (-9.29, 1.21, -2.0), (-0.4, 13.5, 8.61), (-4.68, -0.37, -6.16), (-3.99, -4.37, -6.41), (2.91, 4.54, -10.58), (-1.22, 8.01, 0.69), (7.11, 7.45, 10.41), (0.84, -6.07, -5.94), (-2.62, -10.28, 2.66), (-7.75, -2.96, 4.5), (0.9, -1.83, -7.18), (5.19, -7.4, 11.56), (7.93, 11.75, 1.24), (-7.43, 4.33, 4.3), (-0.75, 6.09, -3.22), (-0.16, 4.23, -6.58), (-2.01, 5.94, 9.56), (5.96, 1.78, 3.47), (5.0, 5.7, 7.18), (9.41, 5.99, -5.13), (2.32, 10.04, 5.85), (-1.27, 7.93, -0.56), (-11.77, 3.68, 4.82), (2.72, -6.5, -5.84), (-10.4, 4.92, 4.02), (-3.89, 6.36, 9.46), (2.54, 6.6, -10.22)}"
1716,69558.cif,Ge4+:8.000 H1+:88.000 Na1+:24.000 O2-:72.000,Na1,7.0,1.0,3,1,0.036,"[164.493, 155.895, 151.787, 148.616, 134.235, 127.294, 100.416, 97.591, 94.129, 94.077, 91.083, 88.143, 87.002, 85.538, 84.013, 78.767, 77.52, 77.138, 76.479, 69.867, 58.338]","{(2.05, -10.8, -7.08), (3.05, -6.89, -7.9), (-2.06, 10.67, -8.35), (12.85, 6.88, 0.05), (13.33, 7.43, 0.04), (4.57, 4.69, -7.58), (6.94, 1.59, -6.99), (0.05, 0.48, -12.61), (5.8, 1.06, 6.94), (4.05, 8.1, -3.73), (8.4, 4.3, -1.16), (-8.95, -5.03, -0.18), (-5.06, -5.36, -7.84), (4.96, -11.57, -5.62), (5.96, -7.65, -6.44), (-1.09, -13.47, 0.46), (5.3, -7.64, 7.49), (7.83, -3.23, -2.62), (-7.96, 4.21, -0.73), (-1.83, -10.47, 0.59), (-3.09, 7.8, -9.22), (-5.63, 2.88, -12.26), (-2.42, -4.5, -9.2), (-8.47, -4.49, -0.18), (5.52, -1.9, -11.31), (-3.5, -6.8, -3.37), (12.43, 4.95, -0.97), (8.96, -3.95, 3.26), (2.59, 5.4, -9.57), (11.39, 4.56, 1.29), (6.88, 3.36, 1.11), (4.27, -10.51, 6.62), (-12.98, -5.69, -0.36), (6.46, 1.43, 0.1), (10.33, -8.61, 0.54)}"
1717,69564.cif,Ge4+:16.000 K1+:14.480 Na1+:33.520 O2-:56.000,K1,7.0,1.0,4,1,0.068,"[162.157, 157.608, 144.637, 132.797, 124.618, 122.67, 117.232, 108.18, 108.168, 100.842, 92.889, 92.637, 91.324, 85.664, 84.67, 81.396, 76.096, 65.361, 62.322, 62.134, 59.043]","{(-3.3, -9.2, 0.53), (6.52, -6.86, -2.84), (-3.58, 11.51, -5.26), (-0.45, 6.73, 11.42), (-4.3, 1.34, -8.61), (-4.05, 8.6, 1.97), (9.12, 3.63, -1.23), (-11.1, -7.32, 3.96), (-8.37, -10.55, -7.58), (1.95, 0.42, 7.89), (-13.79, 4.42, 0.16), (-4.08, -2.46, 10.08), (-1.34, 9.6, 0.08), (3.84, 16.24, -13.0), (5.96, 12.98, -0.92), (-3.48, 8.85, 4.53), (3.22, 0.92, 9.08), (10.11, -6.9, 7.91), (-1.06, -11.11, 5.87), (-4.67, -5.79, 12.46), (6.99, 6.9, -13.32), (8.0, 16.45, 0.3), (5.95, -7.11, -5.4), (12.4, -4.62, -5.02), (-3.2, 0.33, -11.01), (6.4, 3.56, -10.94), (-5.34, -12.67, -0.69), (5.78, -11.76, 11.15), (-8.36, -4.01, 3.52), (-9.62, -5.92, 1.32), (-6.48, 3.86, 13.61), (-14.69, -7.28, -6.79), (10.59, 5.03, -3.87), (-7.91, 6.66, -2.02), (-4.48, -0.18, -12.2)}"
1718,69564.cif,Ge4+:16.000 K1+:14.480 Na1+:33.520 O2-:56.000,K4,7.0,1.0,4,1,0.05,"[178.597, 145.336, 140.543, 138.435, 132.734, 121.601, 115.056, 109.81, 104.537, 103.627, 101.853, 93.067, 89.112, 88.097, 86.026, 76.979, 75.114, 66.416, 59.049, 57.248, 52.215]","{(5.7, 10.14, 14.52), (5.68, 9.75, -3.5), (0.0, 12.77, 12.41), (1.84, -6.91, 9.57), (-11.58, 12.21, -6.39), (-9.09, 4.08, 4.42), (0.0, -0.21, 15.54), (2.06, -11.85, -9.73), (1.45, -0.77, 7.59), (9.09, 16.32, 11.89), (-6.97, -3.15, -8.77), (-7.57, 0.49, -5.72), (-6.45, -8.11, 2.73), (-7.57, 3.65, 18.26), (12.32, 3.68, -9.2), (6.98, -3.17, 8.54), (1.84, 6.15, -12.92), (-10.89, 2.94, 8.71), (-4.17, 1.76, 10.34), (-5.7, 2.42, 13.42), (7.46, 3.63, -15.67), (5.16, -9.35, -4.86), (6.98, -14.17, -3.8), (-6.04, 2.99, 15.18), (4.17, 7.65, -6.38), (-16.99, -3.26, -0.45), (0.0, 20.62, 0.77), (6.38, 0.47, 11.59), (-1.45, -2.89, 18.86), (-10.36, -9.33, -6.14), (-6.97, -11.0, 2.86), (0.0, -3.45, 10.91), (0.0, 9.62, -11.58), (-6.45, 15.95, -7.42), (5.16, 6.86, -3.37)}"
1719,69602.cif,Ga3+:4.004 Na1+:4.000 O2-:32.000 Si4+:11.996,Na1,7.0,1.0,3,1,0.053,"[167.161, 155.148, 147.48, 129.964, 123.663, 113.272, 110.984, 109.408, 101.134, 100.667, 98.083, 89.685, 89.375, 81.761, 78.557, 70.646, 69.971, 68.691, 67.387, 57.812, 53.985]","{(2.06, 8.43, 0.52), (7.89, -1.68, -0.87), (4.05, 9.45, 1.08), (4.98, -6.49, 6.49), (3.26, 11.21, -6.31), (-5.91, 3.14, 13.12), (-0.75, -8.38, -3.51), (-8.42, 1.59, 0.92), (-8.93, 1.73, 1.21), (4.54, 0.46, 7.65), (6.09, 9.51, 11.47), (-12.28, -5.3, -7.34), (4.24, -10.47, -1.27), (-8.49, -5.23, 0.06), (3.65, 0.43, 10.28), (0.69, -6.43, -0.6), (12.03, 8.21, -0.63), (2.64, -1.08, 8.33), (2.77, -9.67, 1.97), (3.66, -0.96, -9.09), (-1.59, 0.76, -9.29), (5.18, -1.42, -10.35), (10.83, 7.27, 0.02), (7.18, -2.25, -3.6), (-7.69, -6.99, 7.45), (1.74, -12.02, -13.48), (12.18, -1.74, 6.22), (6.29, 6.32, -10.64), (8.39, -1.81, -1.17), (6.33, -13.7, 1.31), (-4.39, 2.68, 11.87), (1.04, 8.04, -10.83), (3.5, 10.37, 3.42), (-9.69, -6.16, 0.71), (-2.6, -0.75, -11.23)}"
1721,69785.cif,Na1+:12.000 O2-:36.000 P5+:8.000 Sb5+:4.000,Na2,7.0,1.0,3,1,0.062,"[158.264, 152.067, 134.515, 132.106, 131.369, 118.242, 113.011, 111.734, 109.962, 100.953, 100.358, 93.319, 89.673, 85.848, 83.073, 77.684, 76.932, 63.717, 59.781, 57.907, 49.789]","{(-5.04, -6.1, -9.5), (9.03, -0.24, 10.41), (4.86, -7.15, 3.83), (0.25, 1.3, -15.29), (3.11, -7.28, -2.72), (-1.82, -3.42, 0.5), (-10.27, -0.04, -0.48), (-4.85, 10.71, 9.31), (-8.5, -1.3, 8.45), (2.51, -6.85, 5.72), (10.28, 4.67, 6.47), (11.6, 1.38, 0.84), (-0.29, -5.16, -4.14), (6.17, 8.34, -2.16), (0.03, -9.96, 10.9), (-0.71, -6.72, -6.0), (-3.8, -11.25, -2.69), (-0.93, -9.77, -0.88), (5.81, 8.62, -14.24), (-2.94, 6.02, 9.49), (-5.12, -7.97, 2.93), (6.6, 4.32, -3.2), (7.8, 0.55, -0.06), (-0.33, -9.68, -1.19), (1.2, -11.41, -5.83), (-9.7, 2.46, 5.31), (9.47, 12.88, -4.59), (0.08, 6.86, 6.1), (1.15, 17.18, 0.57), (-2.96, 11.0, 2.33), (-2.91, -17.6, -4.07), (0.5, 8.42, 7.97), (0.55, 17.09, 0.88), (6.55, -4.36, 3.88), (-14.07, -0.87, -1.38)}"
1722,69785.cif,Na1+:12.000 O2-:36.000 P5+:8.000 Sb5+:4.000,Na3,7.0,1.0,3,1,0.068,"[173.668, 164.451, 133.686, 130.188, 128.91, 127.344, 119.098, 116.411, 115.005, 110.518, 102.24, 101.064, 87.547, 78.422, 75.741, 74.306, 74.139, 56.117, 55.005, 54.585, 51.259]","{(-9.29, -11.88, 5.35), (-4.5, 2.81, -6.8), (-5.83, 2.18, 4.45), (5.81, 6.65, -2.5), (-10.38, -4.59, 6.07), (11.05, -0.34, -0.21), (13.24, 1.41, 3.68), (-7.61, -8.82, 4.87), (11.25, 4.65, -1.9), (-6.36, -7.64, 8.38), (2.08, -10.95, 1.61), (4.12, -3.76, 8.55), (-8.56, -4.93, -2.0), (-13.34, -3.72, 3.53), (8.67, 3.01, 6.92), (-3.86, -8.78, 6.43), (-12.75, 6.11, 2.64), (-19.81, -6.67, 7.49), (-6.36, -3.19, 1.89), (4.8, 4.71, 10.44), (-5.11, -2.01, 5.39), (-1.37, -13.87, -5.78), (11.18, 9.02, 3.69), (6.68, 6.25, 1.34), (-4.06, -2.16, 0.35), (3.79, -2.46, 6.85), (4.12, 3.6, -2.02), (-10.77, 6.29, -3.68), (-0.08, -0.75, 10.37), (6.02, -2.39, -8.94), (4.98, -2.24, -3.89), (-10.53, -5.11, 4.31), (8.3, 5.52, -4.45), (-4.82, 4.12, -8.5), (13.55, 5.68, -3.44)}"
1723,71105.cif,Al3+:4.000 Ge4+:12.000 Na1+:4.000 O2-:32.000,Na2,7.0,1.0,3,1,0.053,"[169.265, 164.796, 135.848, 134.107, 123.669, 118.509, 114.841, 110.115, 105.224, 100.789, 98.007, 96.356, 90.006, 82.808, 80.096, 74.443, 73.513, 67.487, 65.159, 63.417, 55.785]","{(7.94, 5.61, 0.12), (-8.29, 0.01, 5.05), (-3.19, 10.77, 1.54), (14.49, -6.93, 4.79), (-5.96, 1.56, 13.6), (4.03, -1.34, -9.49), (4.37, 9.41, 1.34), (-4.02, -11.76, 5.42), (-5.33, 6.15, -6.17), (-10.55, 1.4, 6.08), (7.04, 12.94, 6.9), (-4.79, -0.52, -7.51), (1.74, -8.34, -0.86), (-4.42, -0.56, -7.63), (9.86, -1.17, -4.43), (4.47, 0.26, 7.58), (-6.12, 7.73, -6.78), (-1.83, -9.89, -6.95), (8.97, -11.23, -13.09), (0.85, -6.36, -1.39), (2.84, -9.27, 0.61), (13.58, -0.22, 6.24), (-4.99, 1.35, 11.88), (11.56, -9.46, -5.28), (5.0, -1.55, -11.22), (7.59, 0.22, -3.4), (4.84, 0.22, 7.46), (-2.64, -1.95, -8.77), (1.52, 8.63, -10.98), (-6.91, 9.82, -9.14), (-8.81, 0.79, 1.28), (-6.12, 8.23, -8.53), (3.33, 6.65, -11.08), (-7.59, -7.97, 6.64), (-2.3, 8.79, 2.07)}"
1724,71105.cif,Al3+:4.000 Ge4+:12.000 Na1+:4.000 O2-:32.000,Na3,7.0,1.0,3,1,0.056,"[174.874, 162.213, 145.296, 123.182, 119.802, 113.641, 113.035, 111.882, 108.12, 97.342, 97.296, 95.072, 89.473, 87.421, 77.649, 75.753, 66.79, 65.682, 65.121, 59.083, 57.446]","{(6.12, -8.23, 8.53), (7.94, 5.61, 0.12), (-8.29, 0.01, 5.05), (-4.02, -11.76, 5.42), (4.37, 9.41, 1.34), (-5.33, 6.15, -6.17), (-8.97, 11.23, 13.09), (-10.55, 1.4, 6.08), (-11.56, 9.46, 5.28), (7.04, 12.94, 6.9), (-4.47, -0.26, -7.58), (1.74, -8.34, -0.86), (9.86, -1.17, -4.43), (2.64, 1.95, 8.77), (4.79, 0.52, 7.51), (4.42, 0.56, 7.63), (3.19, -10.77, -1.54), (-0.85, 6.36, 1.39), (-6.12, 7.73, -6.78), (-4.03, 1.34, 9.49), (6.91, -9.82, 9.14), (2.84, -9.27, 0.61), (13.58, -0.22, 6.24), (8.81, -0.79, -1.28), (1.83, 9.89, 6.95), (-4.99, 1.35, 11.88), (-3.33, -6.65, 11.08), (5.0, -1.55, -11.22), (-4.84, -0.22, -7.46), (7.59, 0.22, -3.4), (1.52, 8.63, -10.98), (5.96, -1.56, -13.6), (-14.49, 6.93, -4.79), (-7.59, -7.97, 6.64), (-2.3, 8.79, 2.07)}"
1725,71106.cif,Al3+:4.000 Ge4+:7.988 Na1+:4.000 O2-:32.000 Si4+:4.000,Na1,7.0,1.0,3,1,0.056,"[171.533, 152.116, 150.158, 127.416, 119.802, 110.763, 108.966, 107.776, 107.53, 98.586, 95.664, 92.143, 91.083, 84.549, 80.462, 73.274, 64.786, 63.186, 61.197, 61.04, 54.38]","{(1.48, 8.62, -11.1), (-8.93, 11.0, 12.61), (-7.72, -8.04, 7.02), (4.29, 9.43, 1.35), (-10.52, 1.27, 6.04), (-4.51, -0.31, -7.58), (-4.86, -0.29, -7.54), (1.6, -8.37, -0.51), (6.03, -1.45, -13.67), (9.96, -1.06, -4.39), (7.64, 0.39, -3.4), (13.45, -0.11, 6.27), (2.49, 1.8, 8.7), (4.75, 0.53, 7.47), (4.41, 0.55, 7.51), (3.3, -10.81, -1.21), (-0.59, 6.27, 1.32), (11.66, -9.34, -4.95), (-4.08, 1.08, 9.36), (6.78, -9.86, 9.45), (2.82, -9.18, 0.93), (8.84, -0.65, -1.22), (1.95, 9.84, 6.48), (-4.91, 1.27, 11.06), (-8.2, -0.18, 5.04), (-5.24, 5.96, -6.24), (-3.6, -6.78, 11.35), (5.2, -1.26, -11.97), (-3.9, -11.84, 5.8), (6.83, 12.99, 6.51), (-5.92, 8.09, -8.74), (8.1, 5.63, 0.12), (-14.28, 6.63, -5.0), (6.11, -7.73, 6.95), (-2.28, 8.71, 2.01)}"
1726,71106.cif,Al3+:4.000 Ge4+:7.988 Na1+:4.000 O2-:32.000 Si4+:4.000,Na2,7.0,1.0,3,1,0.055,"[166.705, 149.149, 141.462, 134.523, 126.221, 119.624, 113.891, 112.154, 108.621, 100.411, 96.379, 93.159, 83.737, 83.443, 78.252, 76.703, 71.651, 65.121, 62.574, 58.942, 57.9]","{(-1.18, 11.11, 14.14), (4.46, -1.27, -9.94), (4.29, 9.43, 1.35), (-7.72, -8.04, 7.02), (3.9, 11.84, -5.8), (-1.95, 0.22, -10.33), (-5.52, 1.29, 12.1), (12.63, -0.27, 5.99), (13.89, 9.64, 0.22), (-2.82, 9.18, -0.93), (4.97, -1.43, -11.51), (5.24, -5.96, 6.24), (9.1, -0.66, -1.14), (-1.08, 6.39, 0.82), (-2.63, 0.41, -8.92), (-4.51, -0.31, -7.58), (-2.84, -8.64, -0.6), (-7.89, -7.13, 10.71), (-3.41, -0.81, -10.25), (-6.03, 1.45, 13.67), (6.41, 9.28, 11.56), (-1.48, -8.62, 11.1), (4.25, -10.32, -1.62), (-8.1, -5.63, -0.12), (11.21, 7.78, 0.17), (8.84, -0.65, -1.22), (-2.73, -1.0, -11.65), (12.53, 6.05, 7.26), (5.99, -13.1, 0.14), (8.03, -1.98, -4.32), (-10.78, -7.49, -0.17), (-4.67, -10.71, -4.47), (-8.46, 0.7, 1.07), (-8.21, 0.69, 1.15), (0.75, 8.47, 4.68)}"
1727,71106.cif,Al3+:4.000 Ge4+:7.988 Na1+:4.000 O2-:32.000 Si4+:4.000,Na3,7.0,1.0,3,1,0.052,"[172.222, 166.434, 137.333, 132.516, 120.904, 116.264, 113.904, 111.383, 105.593, 102.474, 97.019, 96.483, 89.908, 82.392, 79.479, 75.203, 73.004, 67.108, 64.558, 60.699, 55.243]","{(14.28, -6.63, 5.0), (1.48, 8.62, -11.1), (-3.3, 10.81, 1.21), (-9.96, 1.06, 4.39), (8.93, -11.0, -12.61), (-10.52, 1.27, 6.04), (-5.2, 1.26, 11.97), (4.91, -1.27, -11.06), (1.6, -8.37, -0.51), (-4.75, -0.53, -7.47), (-4.41, -0.55, -7.51), (6.03, -1.45, -13.67), (7.64, 0.39, -3.4), (13.45, -0.11, 6.27), (4.51, 0.31, 7.58), (4.86, 0.29, 7.54), (11.66, -9.34, -4.95), (0.59, -6.27, -1.32), (-4.29, -9.43, -1.35), (-4.08, 1.08, 9.36), (6.78, -9.86, 9.45), (2.82, -9.18, 0.93), (1.95, 9.84, 6.48), (-5.24, 5.96, -6.24), (-3.6, -6.78, 11.35), (-3.9, -11.84, 5.8), (6.83, 12.99, 6.51), (-5.92, 8.09, -8.74), (8.2, 0.18, -5.04), (-2.49, -1.8, -8.7), (8.1, 5.63, 0.12), (-8.84, 0.65, 1.22), (7.72, 8.04, -7.02), (6.11, -7.73, 6.95), (-2.28, 8.71, 2.01)}"
1728,71106.cif,Al3+:4.000 Ge4+:7.988 Na1+:4.000 O2-:32.000 Si4+:4.000,Na4,7.0,1.0,3,1,0.05,"[174.938, 158.78, 147.246, 125.282, 120.159, 113.603, 113.191, 112.675, 105.765, 99.039, 97.227, 96.806, 88.585, 86.486, 80.113, 77.473, 67.518, 65.952, 62.503, 59.436, 58.392]","{(1.48, 8.62, -11.1), (-8.93, 11.0, 12.61), (-7.72, -8.04, 7.02), (-10.52, 1.27, 6.04), (-5.2, 1.26, 11.97), (4.91, -1.27, -11.06), (-4.51, -0.31, -7.58), (1.6, -8.37, -0.51), (-4.86, -0.29, -7.54), (6.03, -1.45, -13.67), (9.96, -1.06, -4.39), (-11.66, 9.34, 4.95), (7.64, 0.39, -3.4), (13.45, -0.11, 6.27), (2.49, 1.8, 8.7), (4.75, 0.53, 7.47), (4.41, 0.55, 7.51), (2.28, -8.71, -2.01), (3.3, -10.81, -1.21), (-8.1, -5.63, -0.12), (-6.11, 7.73, -6.95), (0.59, -6.27, -1.32), (-4.29, -9.43, -1.35), (-4.08, 1.08, 9.36), (6.78, -9.86, 9.45), (2.82, -9.18, 0.93), (5.92, -8.09, 8.74), (1.95, 9.84, 6.48), (-8.2, -0.18, 5.04), (-5.24, 5.96, -6.24), (-3.6, -6.78, 11.35), (-3.9, -11.84, 5.8), (6.83, 12.99, 6.51), (-8.84, 0.65, 1.22), (-14.28, 6.63, -5.0)}"
1729,71106.cif,Al3+:4.000 Ge4+:7.988 Na1+:4.000 O2-:32.000 Si4+:4.000,Na5,7.0,1.0,3,1,0.054,"[167.265, 154.369, 142.064, 134.387, 134.251, 112.167, 111.033, 108.953, 108.524, 99.544, 98.158, 96.961, 93.865, 85.21, 82.917, 80.764, 70.202, 64.297, 64.202, 57.044, 55.382]","{(1.48, 8.62, -11.1), (-7.18, 10.19, 13.17), (1.18, -11.11, -14.15), (4.29, 9.43, 1.35), (-7.72, -8.04, 7.02), (3.9, 11.84, -5.8), (12.63, -0.27, 5.99), (-5.2, 1.26, 11.97), (5.24, -5.96, 6.24), (-9.1, 0.66, 1.14), (-1.91, -2.01, -10.34), (-16.1, 10.91, -5.44), (2.49, 1.8, 8.7), (4.51, 0.31, 7.58), (-6.03, 1.45, 13.67), (4.25, -10.32, -1.62), (-8.1, -5.63, -0.12), (3.31, 0.79, 10.01), (-12.53, -6.05, -7.26), (-4.08, 1.08, 9.36), (2.82, -9.18, 0.93), (-11.07, 9.58, 2.34), (8.46, -0.7, -1.07), (-4.91, 1.27, 11.06), (-2.73, -1.0, -11.65), (8.21, -0.69, -1.15), (1.08, -6.4, -0.82), (5.99, -13.1, 0.14), (-8.2, -0.18, 5.04), (-3.6, -6.78, 11.35), (-5.92, 8.09, -8.74), (-6.78, 9.86, -9.45), (-8.84, 0.65, 1.22), (6.11, -7.73, 6.95), (-2.28, 8.71, 2.01)}"
1730,71107.cif,Al3+:4.000 Ge4+:7.996 Na1+:4.000 O2-:32.000 Si4+:4.000,Na1,7.0,1.0,3,1,0.056,"[170.968, 152.092, 149.701, 127.952, 119.617, 110.432, 109.396, 107.47, 107.41, 98.778, 94.951, 91.805, 91.037, 84.779, 79.956, 73.16, 64.9, 62.98, 61.236, 61.053, 53.914]","{(1.5, 8.61, -11.11), (13.49, -0.14, 6.27), (-8.89, 11.1, 12.71), (4.3, 9.44, 1.33), (-10.57, 1.31, 6.11), (-8.22, -0.15, 5.09), (-4.5, -0.3, -7.53), (-4.81, -0.27, -7.42), (1.64, -8.34, -0.57), (9.99, -1.09, -4.45), (7.64, 0.37, -3.43), (2.49, 1.83, 8.72), (4.76, 0.52, 7.44), (4.46, 0.55, 7.55), (3.28, -10.84, -1.25), (-0.66, 6.22, 1.29), (-4.1, 1.11, 9.37), (6.78, -9.89, 9.46), (2.78, -9.24, 0.95), (8.78, -0.72, -1.18), (1.9, 9.82, 6.51), (-4.9, 1.31, 11.12), (-5.21, 5.98, -6.23), (-3.59, -6.73, 11.31), (11.63, -9.42, -5.02), (5.18, -1.35, -11.86), (-3.93, -11.87, 5.83), (-2.29, 8.72, 1.97), (-5.89, 8.09, -8.71), (5.99, -1.55, -13.62), (8.08, 5.56, 0.12), (-14.24, 6.67, -4.94), (6.86, 13.04, 6.55), (-7.71, -7.99, 7.04), (6.09, -7.77, 6.99)}"
1731,71107.cif,Al3+:4.000 Ge4+:7.996 Na1+:4.000 O2-:32.000 Si4+:4.000,Na2,7.0,1.0,3,1,0.055,"[165.813, 148.572, 141.398, 135.089, 126.384, 118.862, 114.067, 112.787, 109.342, 100.428, 95.86, 93.256, 83.218, 82.946, 77.977, 77.385, 71.657, 64.824, 62.387, 58.446, 58.365]","{(1.5, 8.61, -11.11), (4.45, -1.27, -10.01), (-1.21, 11.15, 14.15), (-5.99, 1.55, 13.62), (-1.0, 6.4, 0.86), (4.3, 9.44, 1.33), (11.22, 7.8, 0.18), (-5.45, 1.39, 12.14), (3.93, 11.87, -5.83), (-1.94, 0.21, -10.34), (12.65, -0.3, 5.98), (-2.78, 9.24, -0.95), (4.98, -1.43, -11.49), (-4.5, -0.3, -7.53), (-2.61, 0.4, -8.96), (-2.84, -8.66, -0.66), (-3.4, -0.81, -10.33), (6.38, 9.32, 11.63), (4.22, -10.33, -1.71), (-8.08, -5.56, -0.12), (12.5, 5.97, 7.22), (-10.77, -7.45, -0.08), (8.44, -0.72, -1.11), (8.99, -0.73, -1.17), (-2.72, -1.0, -11.71), (13.91, 9.68, 0.14), (-5.21, 5.98, -6.23), (8.04, -1.98, -4.37), (-4.66, -10.79, -4.49), (7.89, 7.13, -10.77), (-7.71, -7.99, 7.04), (-8.78, 0.72, 1.18), (-8.23, 0.71, 1.12), (6.0, -13.17, 0.11), (0.82, 8.53, 4.69)}"
1732,71107.cif,Al3+:4.000 Ge4+:7.996 Na1+:4.000 O2-:32.000 Si4+:4.000,Na4,7.0,1.0,3,1,0.052,"[175.561, 159.785, 146.501, 123.766, 120.971, 112.793, 111.963, 111.685, 108.373, 96.817, 96.725, 96.546, 88.797, 88.006, 79.071, 75.877, 66.865, 66.522, 63.07, 58.835, 57.139]","{(7.71, 7.99, -7.04), (1.5, 8.61, -11.11), (-8.89, 11.1, 12.71), (4.3, 9.44, 1.33), (3.93, 11.87, -5.83), (-10.57, 1.31, 6.11), (-5.18, 1.35, 11.86), (-8.22, -0.15, 5.09), (-13.49, 0.14, -6.27), (-11.63, 9.42, 5.02), (4.9, -1.31, -11.12), (5.21, -5.98, 6.23), (-4.76, -0.52, -7.44), (1.64, -8.34, -0.57), (-4.81, -0.27, -7.42), (9.99, -1.09, -4.45), (7.64, 0.37, -3.43), (2.49, 1.83, 8.72), (4.5, 0.3, 7.53), (4.46, 0.55, 7.55), (3.28, -10.84, -1.25), (-0.66, 6.22, 1.29), (-6.09, 7.77, -6.99), (-4.1, 1.11, 9.37), (2.78, -9.24, 0.95), (5.89, -8.09, 8.71), (8.78, -0.72, -1.18), (1.9, 9.82, 6.51), (-2.29, 8.72, 1.97), (5.99, -1.55, -13.62), (8.08, 5.56, 0.12), (-14.24, 6.67, -4.94), (-6.78, 9.89, -9.46), (6.86, 13.04, 6.55), (3.59, 6.73, -11.31)}"
1733,71107.cif,Al3+:4.000 Ge4+:7.996 Na1+:4.000 O2-:32.000 Si4+:4.000,Na5,7.0,1.0,3,1,0.055,"[167.742, 153.406, 143.92, 134.435, 133.567, 113.703, 110.048, 108.838, 107.47, 98.83, 97.759, 96.471, 93.819, 86.262, 82.022, 81.587, 69.372, 64.463, 63.813, 57.798, 54.31]","{(1.5, 8.61, -11.11), (-7.2, 10.22, 13.13), (1.21, -11.15, -14.15), (4.3, 9.44, 1.33), (3.93, 11.87, -5.83), (12.65, -0.3, 5.98), (-8.22, -0.15, 5.09), (5.21, -5.98, 6.23), (-4.5, -0.3, -7.53), (-1.89, -2.04, -10.38), (-16.11, 10.98, -5.4), (2.49, 1.83, 8.72), (-12.5, -5.97, -7.22), (4.22, -10.33, -1.71), (-8.08, -5.56, -0.12), (3.32, 0.79, 10.05), (-4.1, 1.11, 9.37), (2.78, -9.24, 0.95), (-11.02, 9.6, 2.44), (8.78, -0.72, -1.18), (-4.9, 1.31, 11.12), (-2.72, -1.0, -11.71), (8.23, -0.71, -1.12), (8.44, -0.72, -1.11), (1.0, -6.4, -0.86), (8.99, -0.73, -1.17), (-3.59, -6.73, 11.31), (5.18, -1.35, -11.86), (-2.29, 8.72, 1.97), (-5.89, 8.09, -8.71), (5.99, -1.55, -13.62), (-6.78, 9.89, -9.46), (-7.71, -7.99, 7.04), (6.0, -13.17, 0.11), (6.09, -7.77, 6.99)}"
1734,71229.cif,Co2+:4.000 Na1+:8.000 O2-:28.000 P5+:8.000,Na5,7.0,1.0,3,1,0.061,"[170.13, 164.07, 153.265, 150.401, 112.687, 111.876, 105.599, 100.772, 100.626, 96.996, 95.095, 93.744, 92.723, 89.662, 79.613, 77.215, 76.402, 75.179, 62.542, 51.391, 50.29]","{(-10.44, 3.52, 10.97), (3.99, 1.88, 8.88), (6.93, -7.82, -4.86), (4.26, 4.0, -6.15), (4.74, 9.17, 3.33), (-10.18, 0.41, -1.11), (-10.05, 0.48, -1.22), (4.8, 4.85, -7.37), (-11.73, 4.47, 7.09), (-10.65, -3.92, 5.39), (5.8, -6.0, 6.05), (-4.2, -9.52, 2.19), (-0.12, 5.27, 3.91), (6.61, -3.03, -10.19), (-8.48, 5.02, 7.95), (1.56, 5.19, 8.2), (7.01, -0.45, 0.81), (-4.85, 7.3, -7.95), (7.14, -0.38, 0.71), (4.05, -10.09, -0.41), (3.57, 3.86, -5.47), (6.94, 11.56, -1.23), (1.47, -8.51, -2.3), (5.13, 6.13, -8.85), (-4.91, 5.96, -9.11), (-10.23, 0.93, 1.49), (3.03, 3.01, -4.25), (10.18, -7.27, -4.0), (4.91, -12.83, 3.99), (-8.39, -13.54, 2.88), (-8.18, -6.06, -2.88), (-10.38, -8.45, 1.68), (4.65, -4.53, -7.17), (2.76, 7.54, -0.54), (5.86, -4.66, 7.21)}"
